Year,river,date,DO,BOD,COD,SS,pH,NH3N,TEMP,COND,SAL,TUR,TC,Class
2019,GOMBAK,12/1/2019,4.99,14,38,31,7.127,3.76,29.361,192.089,0.089,28.833,2130000,Polluted
2019,GOMBAK,13/3/2019,0.503,24,41,27,7.157,6.57,28.58,350.386,0.165,22.486,1600000,Polluted
2019,GOMBAK,23/4/2019,3.469,8,30,15,7.223,3.69,31.058,271.254,0.127,37.724,500000,Slightly Polluted
2019,GOMBAK,17/7/2019,3.606,7,33,34,7.297,8.55,28.693,316.863,0.149,18.317,5500000,Polluted
2019,GOMBAK,17/9/2019,3.953,9,32,9,7.655,4.31,28.181,258.732,0.121,18.873,5000000,Polluted
2019,GOMBAK,12/11/2019,5.342,8,37,58,7.438,1.89,28.375,175.1,0.081,36.483,3000000,Slightly Polluted
2019,GOMBAK,15/1/2019,5.257,12,36,40,7.271,1.41,28.261,125.584,0.058,18.515,660000,Slightly Polluted
2019,GOMBAK,15/3/2019,4.14,11,38,67,7.614,3.43,30.149,196.161,0.091,70.51,590000,Polluted
2019,GOMBAK,16/5/2019,4.825,13,42,114,7.525,1.17,27.894,159.547,0.074,99.105,470000,Slightly Polluted
2019,GOMBAK,16/7/2019,4.168,10,39,104,7.05,2.12,28.142,149.763,0.069,37.476,1060000,Polluted
2019,GOMBAK,12/9/2019,3.585,10,36,32,7.234,2.33,30.383,203.143,0.094,24.855,1180000,Polluted
2019,GOMBAK,8/11/2019,6.832,14,42,527,7.709,0.34,25.658,140.553,0.065,303.186,430000,Slightly Polluted
2019,BATU,11/1/2019,6.315,7,23,31,7.221,3,29.519,118.187,0.054,18.932,400000,Slightly Polluted
2019,BATU,11/3/2019,3.498,7,26,27,7.578,4.6,31.622,181.44,0.084,20.373,890000,Slightly Polluted
2019,BATU,13/5/2019,2.849,6,24,37,7.83,5.04,32.068,205.314,0.095,29.759,2520000,Polluted
2019,BATU,15/7/2019,3.821,5,20,51,7.222,5.59,28.788,228.097,0.107,38.221,1600000,Slightly Polluted
2019,BATU,11/9/2019,3.412,7,25,13,7.37,6.48,31.115,216.478,0.101,24.836,770000,Slightly Polluted
2019,BATU,7/11/2019,5.003,10,21,20,7.382,2.32,29.427,148.08,0.068,34.915,192000,Slightly Polluted
2019,JINJANG,12/1/2019,10.236,10,27,27,7.97,8.82,31.904,159.09,0.073,13.244,256000,Slightly Polluted
2019,JINJANG,13/3/2019,2.605,11,29,31,7.239,7.99,31.017,378.18,0.178,17.605,740000,Polluted
2019,JINJANG,15/5/2019,7.571,10,36,38,7.674,9.68,31.418,315.24,0.148,22.696,220000,Slightly Polluted
2019,JINJANG,16/7/2019,5.56,8,33,41,7.345,5.04,28.226,221.332,0.103,20.326,208000,Slightly Polluted
2019,JINJANG,14/9/2019,5.004,9,32,48,7.516,8.53,28.517,317.409,0.15,25.799,540000,Slightly Polluted
2019,JINJANG,11/11/2019,4.742,12,28,90,7.452,3.17,27.493,158.41,0.073,79.226,4100000,Polluted
2019,TOBA,15/1/2019,4.284,12,38,48,7.374,7.02,30.434,259.157,0.121,24.503,900000,Polluted
2019,TOBA,15/3/2019,4.99,11,40,21,7.912,4.9,31.247,282.982,0.132,28.588,910000,Slightly Polluted
2019,TOBA,15/5/2019,5.512,13,43,41,7.595,2.77,30.218,228.149,0.106,59.962,960000,Slightly Polluted
2019,TOBA,11/7/2019,3.161,14,40,41,7.172,3.89,29.542,286.362,0.134,30.626,1660000,Polluted
2019,TOBA,14/9/2019,5.217,10,36,33,7.593,2.61,27.579,190.801,0.089,55.017,8400000,Slightly Polluted
2019,TOBA,11/11/2019,3.758,11,38,49,7.379,4.42,29.711,260.518,0.122,34.316,3100000,Polluted
2019,UNTUT,12/1/2019,3.388,17,48,54,7.129,4.53,30.45,182.392,0.084,12.446,2620000,Polluted
2019,UNTUT,13/3/2019,1.96,20,46,21,7.054,3.24,28.812,299.055,0.141,9.031,850000,Polluted
2019,UNTUT,16/5/2019,5.146,14,44,6,7.418,1.95,30.53,287.672,0.135,9.62,1330000,Slightly Polluted
2019,UNTUT,17/7/2019,4.074,19,40,11,7.345,5.18,28.293,323.944,0.153,13.362,1630000,Polluted
2019,UNTUT,17/9/2019,3.088,12,43,10,7.407,2.75,29.597,329.126,0.155,10.291,3600000,Polluted
2019,UNTUT,12/11/2019,4.263,12,47,14,7.453,2.94,29.804,321.906,0.151,4.718,1470000,Polluted
2019,BUNOS,12/1/2019,6.55,11,30,42,7.297,3.47,31.265,227.862,0.106,13.156,940000,Slightly Polluted
2019,BUNOS,15/3/2019,6.611,8,31,14,7.938,2.79,34.126,254.276,0.118,11.943,2800000,Slightly Polluted
2019,BUNOS,16/5/2019,5.607,5,21,21,7.623,1.55,30.175,185.784,0.086,30.156,920000,Slightly Polluted
2019,BUNOS,16/7/2019,5.719,7,26,19,7.636,1.6,27.349,126.463,0.058,168.475,620000,Slightly Polluted
2019,BUNOS,14/9/2019,5.139,8,29,103,7.709,2.57,27.442,189.514,0.088,69.174,7900000,Slightly Polluted
2019,BUNOS,11/11/2019,4.593,6,25,11,7.518,2.49,29.333,241.582,0.113,6.968,5200000,Slightly Polluted
2019,BELONGKONG,15/1/2019,5.955,8,35,24,7.21,5.99,29.169,271.666,0.127,16.995,720000,Slightly Polluted
2019,BELONGKONG,15/3/2019,6.814,10,38,12,7.627,4.77,30.601,279.531,0.131,10.161,1600000,Slightly Polluted
2019,BELONGKONG,16/5/2019,6.174,9,38,76,7.403,2.91,28.925,225.137,0.105,75.278,1020000,Slightly Polluted
2019,BELONGKONG,16/7/2019,6.139,11,41,352,7.473,1.16,27.188,84.54,0.038,162.225,1890000,Slightly Polluted
2019,BELONGKONG,12/9/2019,8.113,10,36,31,7.498,4.59,30.937,282.112,0.132,11.276,2430000,Slightly Polluted
2019,BELONGKONG,8/11/2019,7.498,8,32,57,7.672,1.01,26.572,262.907,0.124,63.07,1540000,Slightly Polluted
2019,AIR BUSUK,15/1/2019,3.88,29,51,29,7.408,13.4,29.471,325.944,0.153,22.89,1390000,Polluted
2019,AIR BUSUK,15/3/2019,4.584,12,46,32,7.707,12.9,30.997,374.46,0.176,37.289,2140000,Polluted
2019,AIR BUSUK,16/5/2019,5.21,14,47,17,7.484,7.66,29.552,231.912,0.108,12.601,1420000,Polluted
2019,AIR BUSUK,16/7/2019,7.014,14,51,77,7.683,1.89,27.199,98.565,0.045,62.334,1200000,Slightly Polluted
2019,AIR BUSUK,12/9/2019,4.777,12,45,26,7.441,12.2,30.238,347.864,0.164,18.85,3600000,Polluted
2019,AIR BUSUK,8/11/2019,7.268,14,47,40,7.795,2.83,27.431,191.525,0.089,37.817,1340000,Slightly Polluted
2019,BUNOS,10/1/2019,4.822,9,37,24,6.908,0.5,29.879,140.08,0.064,5.703,2060000,Slightly Polluted
2019,BUNOS,12/3/2019,5.516,13,32,4,7.344,0.4,30.509,150.918,0.069,5.606,4900000,Slightly Polluted
2019,BUNOS,10/5/2019,3.883,9,34,10,7.373,1.03,29.987,167.679,0.078,6.661,2460000,Slightly Polluted
2019,BUNOS,11/7/2019,5.666,13,39,9,7.136,0.35,28.398,146.327,0.068,6.559,1090000,Slightly Polluted
2019,BUNOS,11/9/2019,5.611,6,20,6,7.458,0.66,30.558,143.773,0.066,8.602,1310000,Slightly Polluted
2019,BUNOS,7/11/2019,4.733,11,34,10,7.521,2.2,29.375,181.948,0.084,5.201,1280000,Slightly Polluted
2019,JINJANG,12/1/2019,5.232,7,26,42,7.172,9.13,30.742,295.111,0.138,19.241,380000,Slightly Polluted
2019,JINJANG,13/3/2019,5.776,13,27,35,7.542,9.37,33.017,386.812,0.182,21.715,620000,Slightly Polluted
2019,JINJANG,15/5/2019,2.093,10,38,21,7.313,11.9,32.252,352.662,0.165,25.16,252000,Polluted
2019,JINJANG,13/7/2019,4.563,9,34,13,7.286,7.6,29.568,280.954,0.132,40.871,216000,Slightly Polluted
2019,JINJANG,17/9/2019,4.052,9,28,20,7.437,8.56,28.59,313.578,0.148,26.426,216000,Slightly Polluted
2019,JINJANG,11/11/2019,6.081,8,30,42,7.548,6.14,29.059,272.541,0.128,26.951,300000,Slightly Polluted
2019,KERAYONG,9/1/2019,3.496,12,29,50,7.535,14.1,29.822,389.583,0.184,25.708,640000,Polluted
2019,KERAYONG,14/3/2019,3.363,10,30,28,7.568,12,30.786,414.237,0.196,18.715,640000,Polluted
2019,KERAYONG,9/5/2019,2.268,8,32,22,7.381,9.22,29.586,313.542,0.147,22.14,200000,Polluted
2019,KERAYONG,10/7/2019,3.026,12,34,12,7.577,9.75,29.695,390.673,0.185,23.635,1360000,Polluted
2019,KERAYONG,10/9/2019,2.258,11,36,23,7.496,0.24,30.886,403.524,0.191,13.53,272000,Slightly Polluted
2019,KERAYONG,14/11/2019,3.031,11,38,22,7.724,10.8,29.221,387.675,0.183,13.237,830000,Polluted
2019,KEROH,15/1/2019,4.434,27,68,31,7.342,8.25,30.561,249.503,0.116,16.465,7300000,Polluted
2019,KEROH,13/3/2019,4.13,29,67,24,7.314,8.01,31.563,299.937,0.14,22.308,300000,Polluted
2019,KEROH,16/5/2019,4.453,18,62,18,7.446,9.57,30.985,238.754,0.111,16.457,1380000,Polluted
2019,KEROH,13/7/2019,7.569,20,64,404,7.095,0.93,25.569,57.285,0.025,208.009,640000,Polluted
2019,KEROH,17/9/2019,4.833,17,60,31,7.262,7.07,28.845,276.841,0.13,17.568,1540000,Polluted
2019,KEROH,14/11/2019,5.7,14,50,5,7.402,4.17,28.415,197.463,0.092,12.16,2250000,Slightly Polluted
2019,KLANG,14/1/2019,5.714,11,25,14,7.499,8.1,29.87,309.674,0.145,24.258,1180000,Slightly Polluted
2019,KLANG,8/3/2019,5.774,7,26,58,7.585,10.5,31.704,330.622,0.155,34.73,1300000,Slightly Polluted
2019,KLANG,14/5/2019,4.552,7,28,45,7.504,7.79,30.724,254.007,0.119,37.132,280000,Slightly Polluted
2019,KLANG,12/7/2019,5.265,10,32,31,7.6,5.5,29.529,231.76,0.108,21.109,1020000,Slightly Polluted
2019,KLANG,16/9/2019,4.91,9,34,57,8.055,6.03,28.299,255.563,0.12,21.039,450000,Polluted
2019,KLANG,12/11/2019,5.697,8,32,57,7.567,4.3,28.098,183.418,0.085,35.031,1090000,Slightly Polluted
2019,KUYOH,9/1/2019,5.215,11,30,1530,7.841,8.49,30.125,292.908,0.137,692.439,240000,Polluted
2019,KUYOH,14/3/2019,4.085,13,31,1800,7.544,12.4,30.857,343.809,0.162,1366.514,500000,Polluted
2019,KUYOH,9/5/2019,5.299,9,34,93,7.182,6.04,29.24,221.433,0.103,178.62,216000,Slightly Polluted
2019,KUYOH,5/7/2019,5.782,9,36,35,7.44,9,31.167,302.965,0.142,21.087,500000,Slightly Polluted
2019,KUYOH,10/9/2019,4.993,12,40,62,7.48,2.79,31.076,313.747,0.147,19.47,200000,Slightly Polluted
2019,KUYOH,5/11/2019,5.704,23,78,1030,7.671,3.11,28.042,195.038,0.091,563.058,930000,Polluted
2019,BATU,15/1/2019,2.903,7,24,237,7.427,9.52,30.501,321.878,0.151,66.423,820000,Polluted
2019,BATU,15/3/2019,3.97,7,27,31,8.149,7.81,32.378,340.306,0.16,19.753,780000,Slightly Polluted
2019,BATU,15/5/2019,2.726,6,25,60,7.531,6.35,30.86,266.009,0.124,16.047,440000,Polluted
2019,BATU,11/7/2019,4.404,9,24,50,7.426,4.56,29.542,246.938,0.115,32.316,240000,Slightly Polluted
2019,BATU,14/9/2019,2.762,7,23,84,7.873,4.9,28.259,261.354,0.123,55.833,670000,Polluted
2019,BATU,11/11/2019,3.038,12,26,181,7.528,2.88,28.152,236.973,0.111,41.964,560000,Polluted
2019,KERAYONG,10/1/2019,2.921,17,59,18,7.286,11.5,32.535,356.757,0.167,19.749,1040000,Polluted
2019,KERAYONG,8/3/2019,5.296,19,56,11,7.628,11.8,32.784,370.051,0.174,25.293,1410000,Polluted
2019,KERAYONG,10/5/2019,5.079,14,50,23,7.556,10.5,31.659,318.403,0.149,15.795,390000,Polluted
2019,KERAYONG,12/7/2019,4.132,14,46,28,7.558,10.7,31.059,343.644,0.162,16.803,290000,Polluted
2019,KERAYONG,17/9/2019,4.861,14,50,28,7.727,9.72,27.724,357.24,0.169,22.465,2370000,Polluted
2019,KERAYONG,13/11/2019,4.007,15,53,15,7.776,9.86,30.917,339.506,0.16,15.974,1250000,Polluted
2019,GOMBAK,15/1/2019,3.474,11,30,279,7.39,8.03,28.914,267.515,0.125,236.185,540000,Polluted
2019,GOMBAK,15/3/2019,3.818,8,33,32,7.515,6.28,32.012,276.43,0.129,49.238,1680000,Polluted
2019,GOMBAK,16/5/2019,5.395,11,35,44,7.56,5.14,30.49,210.468,0.098,31.244,330000,Slightly Polluted
2019,GOMBAK,13/7/2019,5.037,12,39,63,7.699,3.6,29.255,219.595,0.102,22.388,450000,Polluted
2019,GOMBAK,17/9/2019,4.111,9,31,20,7.96,4.53,28.068,258.174,0.121,20.666,2900000,Polluted
2019,GOMBAK,13/11/2019,4.513,10,36,60,7.562,3.43,28.617,222.481,0.104,24.922,960000,Polluted
2019,BATU,12/1/2019,6.985,8,22,9,7.648,2.97,31.165,102.262,0.046,14.508,440000,Slightly Polluted
2019,BATU,13/3/2019,5.671,12,24,40,7.595,2.84,31.169,205.507,0.095,25.683,131000,Slightly Polluted
2019,BATU,15/5/2019,5.191,6,23,12,7.78,3.48,30.627,187.621,0.087,9.792,580000,Slightly Polluted
2019,BATU,16/7/2019,5.336,5,20,144,7.47,2.84,27.275,150.895,0.07,108.895,1950000,Slightly Polluted
2019,BATU,14/9/2019,4.852,7,22,61,7.543,4.07,28.952,222.379,0.104,45.588,1600000,Slightly Polluted
2019,BATU,14/11/2019,5.631,5,23,25,7.788,3.3,28.855,241.81,0.113,77.678,1220000,Slightly Polluted
2020,RASAU,6/1/2020,3.071,8,24,34,6.238,0.17,28.715,128.74,0.059,5.664,60000,Slightly Polluted
2020,RASAU,6/3/2020,5.174,4,16,71,7.133,0.14,27.945,109.099,0.05,60.389,96000,Slightly Polluted
2020,RASAU,7/5/2020,4.936,2,11,14,6.147,0.24,29.358,90.735,0.041,15.068,64000,Clean
2020,RASAU,8/7/2020,7.091,3,9,28,6.885,0.11,27.402,78.728,0.036,16.495,52000,Clean
2020,RASAU,13/9/2020,7.104,2,12,12,6.319,0.11,27.514,96.142,0.044,15.211,80000,Clean
2020,RASAU,9/11/2020,4.804,3,10,8,6.162,0.34,28.31,122.734,0.056,1.309,116000,Clean
2020,KLANG,7/1/2020,8.766,4,15,1,6.91,0.24,28.549,33,0.014,1.878,450000,Clean
2020,KLANG,9/3/2020,8.601,2,11,3,7.388,0.23,30.308,48.382,0.021,3.034,800000,Clean
2020,KLANG,13/5/2020,7.021,2,10,15,6.503,1.12,27.744,52.388,0.023,3.007,88000,Clean
2020,KLANG,14/7/2020,8.064,1,2,7,7.774,0.07,28.665,33.246,0.014,0.817,56000,Clean
2020,KLANG,5/9/2020,8.545,2,8,<1.000,6.623,0.09,28.774,54.093,0.024,2.191,350000,Clean
2020,KLANG,6/11/2020,8.246,2,11,7,7.034,0.05,28.324,39.795,0.017,0.739,22000,Clean
2020,KLANG,7/1/2020,6.281,4,17,25,6.894,1.65,26.975,117.671,0.054,8.492,224000,Slightly Polluted
2020,KLANG,9/3/2020,4.743,6,20,20,7.302,3.66,27.985,169.919,0.079,12.375,320000,Slightly Polluted
2020,KLANG,13/5/2020,6.503,3,15,11,6.891,1.51,26.253,66.109,0.03,19.169,216000,Clean
2020,KLANG,14/7/2020,7.57,3,10,23,7.831,0.65,28.784,64.089,0.028,14.977,270000,Clean
2020,KLANG,5/9/2020,7.318,3,14,<1.000,6.832,0.85,25.84,86.635,0.039,8.977,400000,Clean
2020,KLANG,6/11/2020,7.978,2,8,29,7.156,0.19,28.951,45.762,0.02,11.628,300000,Clean
2020,BATU,12/1/2020,8.616,3,12,10,7.932,0.01,24.617,33.172,0.014,4.528,56000,Clean
2020,BATU,10/3/2020,7.435,2,10,9,7.99,0.06,26.087,26.111,0.011,1.547,1150000,Clean
2020,BATU,13/5/2020,7.535,3,9,337,7.088,0.07,24.971,25.987,0.011,3.542,12800,Clean
2020,BATU,13/7/2020,8.456,2,6,31,7.941,0.08,23.752,20.607,0.008,2.146,20000,Clean
2020,BATU,7/9/2020,8.462,1,8,<1.000,6.933,<0.010,25.916,30.517,0.013,1.883,54000,Clean
2020,BATU,11/11/2020,8.604,<1.000,7,<1.000,7.397,<0.010,25.168,28.256,0.012,2.661,22000,Clean
2020,DAMANSARA,10/1/2020,4.892,7,20,100,6.935,2.62,29.984,178.571,0.083,35.556,152000,Slightly Polluted
2020,DAMANSARA,4/3/2020,4.332,7,26,71,7.665,3.5,32.498,252.165,0.117,41.01,290000,Slightly Polluted
2020,DAMANSARA,10/5/2020,3.454,4,18,37,7.103,5.1,29.48,231.246,0.108,27.943,176000,Slightly Polluted
2020,DAMANSARA,6/7/2020,5.039,6,23,74,7.963,4.01,31.52,181.759,0.084,43.171,240000,Slightly Polluted
2020,DAMANSARA,9/9/2020,5.494,8,31,95,7.129,4,31.185,274.766,0.128,53.926,670000,Slightly Polluted
2020,DAMANSARA,10/11/2020,3.238,12,37,77,7.083,6,28.138,274.847,0.129,55.182,25000000,Polluted
2020,DAMANSARA,10/1/2020,5.44,8,23,44,6.977,2.84,30.056,191.6,0.089,45.545,200000,Slightly Polluted
2020,DAMANSARA,4/3/2020,4.191,10,31,72,7.425,4.33,32.888,249.77,0.116,32.425,160000,Polluted
2020,DAMANSARA,8/5/2020,4.599,2,16,52,7.222,4.64,30.327,234.381,0.109,19.835,208000,Slightly Polluted
2020,DAMANSARA,6/7/2020,5.222,8,21,66,7.332,4.16,30.521,190.445,0.088,39.25,224000,Slightly Polluted
2020,DAMANSARA,9/9/2020,4.969,4,11,47,7.043,3.84,30.885,258.862,0.121,33.19,640000,Slightly Polluted
2020,DAMANSARA,10/11/2020,2.937,18,42,47,7.08,6.29,28.203,269.067,0.126,47.013,19100000,Polluted
2020,KUYOH,6/1/2020,4.446,12,48,34,7.335,11.1,31.017,519.606,0.247,18.454,830000,Polluted
2020,KUYOH,6/3/2020,4.731,14,38,66,7.585,3.75,27.551,220.232,0.103,95.156,800000,Polluted
2020,KUYOH,7/5/2020,5.206,5,23,26,7.452,5.99,31.742,302.576,0.142,17.526,192000,Slightly Polluted
2020,KUYOH,8/7/2020,4.458,7,27,16,7.451,10.9,27.611,234.219,0.11,13.103,480000,Slightly Polluted
2020,KUYOH,13/9/2020,4.082,9,36,28,6.948,4.55,27.332,237.942,0.112,21.962,1570000,Polluted
2020,KUYOH,9/11/2020,5.19,13,40,18,7.254,6.85,28.761,306.503,0.144,8.42,1110000,Slightly Polluted
2020,KERAYONG,11/1/2020,2.305,22,73,48,6.895,9.81,29.812,356.649,0.168,28.404,4000000,Polluted
2020,KERAYONG,11/3/2020,2.221,6,30,43,7.297,7.72,32.471,322.422,0.151,22.277,5400000,Polluted
2020,KERAYONG,15/5/2020,2.312,5,25,31,7.198,9.98,30.286,281.424,0.132,15.277,2600000,Polluted
2020,KERAYONG,12/7/2020,3.739,16,56,20,7.462,7.95,29.28,217.077,0.101,19.132,2050000,Polluted
2020,KERAYONG,15/9/2020,2.928,15,53,17,6.907,11.8,28.528,292.356,0.137,12.274,50000000,Polluted
2020,KERAYONG,12/11/2020,5.41,28,80,18,7.333,7.2,30.91,324.595,0.152,12.423,22000000,Polluted
2020,KLANG,8/1/2020,4.022,6,32,40,6.9,5.07,29.731,13342.871,7.635,14.938,2140000,Slightly Polluted
2020,KLANG,12/3/2020,2.964,4,20,384,7.299,3.22,30.801,24011.324,14.451,158.962,350000,Polluted
2020,KLANG,8/5/2020,2.942,3,15,332,6.95,4.77,30.991,6988.004,3.799,185.513,420000,Polluted
2020,KLANG,7/7/2020,3.135,6,22,116,7.212,3.93,28.448,9963.566,5.581,56.629,350000,Polluted
2020,KLANG,8/9/2020,5.016,3,23,8,7.198,0.58,29.898,37823.617,23.872,17.054,65000,Clean
2020,KLANG,7/11/2020,3.667,4,36,22,6.823,2.16,28.878,11038.848,6.228,21.927,1100000,Slightly Polluted
2020,DAMANSARA,10/1/2020,5.211,6,30,7,6.871,2.45,30.207,183.441,0.085,62.797,1320000,Slightly Polluted
2020,DAMANSARA,4/3/2020,4.229,7,26,105,7.613,2.56,32.145,233.229,0.108,91.842,670000,Slightly Polluted
2020,DAMANSARA,10/5/2020,3.797,4,16,15,6.956,4.61,29.495,220.267,0.103,21.539,240000,Slightly Polluted
2020,DAMANSARA,8/7/2020,5.681,6,19,57,7.364,4.79,27.209,146.473,0.068,105.833,960000,Slightly Polluted
2020,DAMANSARA,9/9/2020,3.912,13,28,10,6.942,6.7,31.599,305.509,0.143,22.15,1510000,Polluted
2020,DAMANSARA,10/11/2020,3.158,16,45,24,6.908,7.69,28.156,261.499,0.123,22.434,3300000,Polluted
2020,PENCHALA,6/1/2020,4.511,11,47,3,7.283,5.85,29.053,336.467,0.159,13.902,1920000,Slightly Polluted
2020,PENCHALA,6/3/2020,3.746,25,55,44,7.634,6.73,30.335,340.321,0.16,16.173,5000000,Polluted
2020,PENCHALA,17/5/2020,6.41,6,34,48,7.289,1.21,28.557,172.986,0.08,16.876,670000,Slightly Polluted
2020,PENCHALA,15/7/2020,3.267,10,32,6,7.996,10.1,28.645,335.946,0.158,7.844,990000,Polluted
2020,PENCHALA,9/9/2020,2.963,23,53,20,7.642,2.98,29.838,349.278,0.165,8.871,3000000000,Polluted
2020,PENCHALA,12/11/2020,3.624,16,53,30,8.058,7.39,29.857,411.823,0.195,16.006,13300000,Polluted
2020,GOMBAK,7/1/2020,8.787,4,15,11,7.484,<0.010,24.882,44.6,0.019,1.252,96000,Clean
2020,GOMBAK,9/3/2020,7.482,2,10,7,7.674,0.02,26.626,42.294,0.018,2.226,640000,Clean
2020,GOMBAK,14/5/2020,7.874,2,11,57,7.376,0.04,24.482,34.832,0.015,1.681,8800,Clean
2020,GOMBAK,13/7/2020,8.596,2,5,67,7.966,0.11,23.319,34.199,0.015,12.383,38000,Clean
2020,GOMBAK,7/9/2020,8.672,2,11,<1.000,7.116,0.01,24.978,42.26,0.018,1.922,26000000,Clean
2020,GOMBAK,6/11/2020,8.662,<1.000,19,5,7.383,<0.010,24.399,41.209,0.018,4.103,32000,Clean
2020,PUSU,7/1/2020,5.908,6,28,178,7.153,3.82,29.582,167.229,0.077,155.294,580000,Slightly Polluted
2020,PUSU,9/3/2020,5.226,4,22,50,7.477,3.96,30.381,160.991,0.074,35.392,380000,Slightly Polluted
2020,PUSU,14/5/2020,6.228,4,19,2,7.169,1.41,31.383,130.115,0.06,35.305,160000,Clean
2020,PUSU,13/7/2020,7.27,5,20,2350,7.918,1.25,25.52,125.712,0.058,1113.926,224000,Slightly Polluted
2020,PUSU,7/9/2020,6.879,5,16,61,6.909,2.13,28.154,150.356,0.07,67.069,490000,Slightly Polluted
2020,PUSU,6/11/2020,7.18,6,17,227,7.132,1.11,27.9,136.841,0.063,197.914,1300000,Slightly Polluted
2020,KLANG,8/1/2020,3.097,8,25,23,7.077,6.96,29.648,322.881,0.152,11.44,176000,Polluted
2020,KLANG,12/3/2020,2.659,4,18,87,7.791,5.96,30.673,678.689,0.326,61.961,860000,Polluted
2020,KLANG,8/5/2020,2.655,3,14,91,6.856,3.13,29.835,185.725,0.086,58.664,460000,Polluted
2020,KLANG,7/7/2020,3.413,6,20,62,7.681,2.77,27.438,230.89,0.108,51.249,380000,Polluted
2020,KLANG,8/9/2020,3.11,11,34,20,6.928,4.14,29.967,401.546,0.19,18.208,640000,Polluted
2020,KLANG,7/11/2020,3.285,4,31,26,7.252,4.18,28.822,420.591,0.2,31.321,980000,Polluted
2020,KLANG,8/1/2020,3.498,10,33,15,7.079,6.88,29.923,358.014,0.169,17.525,340000,Polluted
2020,KLANG,12/3/2020,2.619,5,23,122,7.789,4.98,30.107,311.365,0.146,97.596,900000,Polluted
2020,KLANG,8/5/2020,2.316,3,17,151,6.872,3.08,29.813,186.133,0.086,44.687,910000,Polluted
2020,KLANG,7/7/2020,2.7,7,27,74,7.493,2.49,27.374,147.542,0.068,58.834,420000,Polluted
2020,KLANG,8/9/2020,2.514,10,50,214,6.858,3.15,29.377,306.075,0.144,225.373,6300000,Polluted
2020,KLANG,7/11/2020,3.384,6,30,42,7.128,2.81,28.624,232.674,0.109,42.324,910000,Slightly Polluted
2020,KLANG,8/1/2020,4.639,8,31,58,7.208,6.93,29.893,332.307,0.156,15.705,460000,Slightly Polluted
2020,KLANG,12/3/2020,2.954,5,25,767,7.695,4.33,30.212,270.413,0.126,234.915,580000,Polluted
2020,KLANG,8/5/2020,2.981,2,16,120,7.009,3.72,28.827,218.336,0.102,38.313,19200,Polluted
2020,KLANG,7/7/2020,2.879,8,25,38,7.366,5.17,28.399,222.602,0.104,22.081,256000,Polluted
2020,KLANG,8/9/2020,2.322,9,36,47,7.04,5.71,29.806,326.424,0.154,22.77,880000,Polluted
2020,KLANG,7/11/2020,3.606,7,33,74,7.027,3.89,28.103,245.275,0.115,58.152,700000,Polluted
2020,SEMELAH,7/1/2020,7.279,4,16,13,6.956,0.8,25.93,81.262,0.037,6.641,240000,Clean
2020,SEMELAH,9/3/2020,5.742,2,10,16,7.085,1.33,27.253,107.941,0.049,8.442,56000,Clean
2020,SEMELAH,13/5/2020,6.403,2,8,37,6.787,1.47,26.411,64.488,0.029,21.338,224000,Clean
2020,SEMELAH,14/7/2020,7.143,4,11,75,7.929,0.76,26.829,68.804,0.031,53.286,220000,Slightly Polluted
2020,SEMELAH,5/9/2020,7.89,1,11,1,6.774,0.37,25.98,99.826,0.046,6.685,360000,Clean
2020,SEMELAH,6/11/2020,7.622,2,6,8,6.797,0.54,26.847,63.044,0.028,9.036,440000,Clean
2020,GOMBAK,7/1/2020,8.679,5,18,4,7.479,0.07,26.949,50.456,0.022,2.781,380000,Clean
2020,GOMBAK,9/3/2020,7.46,3,12,5,7.648,0.18,27.196,59.573,0.026,4.749,208000,Clean
2020,GOMBAK,14/5/2020,7.552,2,11,4,7.165,0.1,25.368,48.582,0.021,3.624,37000,Clean
2020,GOMBAK,13/7/2020,8.572,3,12,160,7.876,0.2,23.342,47.164,0.021,68.76,96000,Clean
2020,GOMBAK,7/9/2020,8.416,1,10,2,7.272,0.05,26.152,70.616,0.032,11.72,880000,Clean
2020,GOMBAK,6/11/2020,8.499,<1.000,6,8,7.352,<0.010,25.14,47.385,0.021,11.485,77000,Clean
2020,KEROH,14/1/2020,8.364,4,17,16,7.454,0.02,26.144,39.301,0.017,3.165,96000,Clean
2020,KEROH,8/3/2020,7.395,4,18,14,7.916,0.05,27.236,39.694,0.017,8.271,64000,Clean
2020,KEROH,14/5/2020,7.343,2,12,17,7.03,0.03,27.49,29.065,0.012,2.045,208000,Clean
2020,KEROH,15/7/2020,8.331,<1.000,2,<1.000,7.772,0.04,25.771,33.272,0.014,0.274,72000,Clean
2020,KEROH,15/9/2020,8.4,<1.000,5,<1.000,6.861,0.05,25.288,39.521,0.017,2.86,210000,Clean
2020,KEROH,11/11/2020,8.228,<1.000,8,<1.000,6.973,<0.010,26.483,34.72,0.015,-0.32,9700,Clean
2020,AMPANG,11/1/2020,4.425,13,42,5,7.294,8.04,28.908,303.274,0.143,14.388,1600000,Polluted
2020,AMPANG,11/3/2020,4.355,7,32,42,7.603,10.2,30.684,314.147,0.147,13.919,2660000,Slightly Polluted
2020,AMPANG,15/5/2020,4.14,5,28,23,7.332,5.12,31.619,205.478,0.095,21.43,960000,Slightly Polluted
2020,AMPANG,12/7/2020,5.923,9,34,141,7.661,4.87,28.194,168.057,0.078,101.18,1280000,Slightly Polluted
